id,titulo,showType,descricao,releaseYear,ageCertification,runtime,generos,productionCountries,temporadas,imdbId,imdbScore,imdbVotes,tmdbPopularity,tmdbScore
tm889647,The Stand at Paxton County,MOVIE,A military veteran comes home to find her father harassed by a sheriff intent on confiscating the livestock on their ranch under shady pretenses.,2020,R,102,"thriller,drama",US,0,0,tt8362228,6,3,1103,0,5,8,6,0
tm889679,Roped,MOVIE,A star cowboy in a traveling rodeo gets thrown off course when he falls in love with the daughter of a tough-minded town councilman.,2020,PG,90,"drama,romance,family,comedy",US,0,0,tt8523028,5,4,1436,0,10,8,6,3
tm89036,Harold & Kumar Go to White Castle,MOVIE,"Nerdy accountant Harold and his irrepressible friend, Kumar, get stoned watching television and find themselves utterly bewitched by a commercial for White Castle. Convinced there must be one nearby, the two set out on a late-night odyssey that takes them deep into New Jersey. Somehow, the boys manage to run afoul of rednecks, cops and even a car-stealing Neil Patrick Harris before getting anywhere near their beloved sliders.",2004,R,83,comedy,US,0,0,tt0366551,7,0,194695,0,15,0,6,5
tm890674,Becoming,MOVIE,"Join former first lady Michelle Obama in an intimate documentary looking at her life, hopes and connection with others.",2020,PG,89,documentation,US,0,0,tt12221748,6,8,6349,0,10,0,7,5
tm892081,Eric Andre: Legalize Everything,MOVIE,"Comedian Eric Andre presents his very first Netflix original stand-up special. Taking the stage in New Orleans, Andre breaks the boundaries of comedy as he critiques the war on drugs, the war on sex, and the war on fart jokes!",2020,R,51,comedy,US,0,0,tt12327104,6,1,2535,0,2,7,6,3
tm893480,Project Power,MOVIE,"An ex-soldier, a teen and a cop collide in New Orleans as they hunt for the source behind a dangerous new pill that grants users temporary superpowers.",2020,R,113,"crime,scifi,action,thriller",US,0,0,tt7550000,6,0,86407,0,22,5,6,5
tm89386,Hitler: A Career,MOVIE,"A keen chronicle of the unlikely rise to power of Adolf Hitler (1889-1945) and a dissection of the Third Reich (1933-1945), but also an analysis of mass psychology and how the desperate crowd can be deceived and shepherded to the slaughterhouse.",1977,PG,150,"history,documentation,european",DE,0,0,tt0191182,7,5,2460,0,4,3,7,3
tm894254,Penguin Bloom,MOVIE,"When an unlikely ally enters the Bloom family's world in the form of an injured baby magpie they name Penguin, the bird’s arrival makes a profound difference in the struggling family’s life.",2021,PG-13,95,drama,"AU,US",0,0,tt6317656,6,8,10148,0,24,2,7,1
tm894619,Feel the Beat,MOVIE,"After failing to make it on Broadway, April returns to her hometown and reluctantly begins training a misfit group of young dancers for a competition.",2020,G,107,"comedy,drama,family","US,CA",0,0,tt10714856,6,3,10967,0,18,0,7,7
tm89677,The Terminal,MOVIE,"Viktor Navorski is a man without a country; his plane took off just as a coup d'etat exploded in his homeland, leaving it in shambles, and now he's stranded at Kennedy Airport, where he's holding a passport that nobody recognizes. While quarantined in the transit lounge until authorities can figure out what to do with him, Viktor simply goes on living – and courts romance with a beautiful flight attendant.",2004,PG-13,128,"drama,comedy,romance",US,0,0,tt0362227,7,4,441752,0,21,4,7,3
tm89684,New York Minute,MOVIE,"Top student Jane Ryan heads to Manhattan for a college-scholarship competition. Her rebellious twin Roxy Ryan goes along to crash a video shoot. But anything can happen - and does - in a romp involving a pursuing truant officer, a smuggler, hunkalicious guys and the girls' realization that when the chips are down, a sister can be the best friend of all.",2004,PG,87,"comedy,crime,family,romance",US,0,0,tt0363282,4,9,23476,0,11,8,6,2
tm897466,The Summit of the Gods,MOVIE,A photojournalist’s obsessive quest for the truth about the first expedition to Mt. Everest leads him to search for an esteemed climber who went missing.,2021,PG,95,"animation,thriller,drama,sport,history","LU,FR",0,0,tt7014378,7,5,5485,0,8,9,7,9
tm89764,Inuyasha the Movie 4: Fire on the Mystic Island,MOVIE,"The mysterious island of Houraijima has reappeared after 50 years, and with its reappearance has brought the attack of four gods, the Shitoushin, who have their eyes set on the powers that protect and sustain the island. Now it's up to Inuyasha and his friends, along with Sesshoumaru, to find a way to defeat the powerful Shitoushin.",2004,PG-13,88,"fantasy,animation,action,comedy",JP,0,0,tt0473658,7,2,1845,0,34,3,7,7
tm897732,Bigfoot Family,MOVIE,"Bigfoot, Adam's father, wants to use his fame for a good cause. Protecting a large wildlife reserve in Alaska sounds like the perfect opportunity! When Bigfoot mysteriously disappears without a trace, Adam and his animal friends will brave anything to find him again and save the nature reserve.",2020,G,97,"animation,family","BE,FR",0,0,tt19363230,5,8,2723,0,12,9,7,1
tm898614,Sweet Girl,MOVIE,A devastated husband vows to bring justice to the people responsible for his wife's death while protecting the only family he has left: his daughter.,2021,R,110,"action,drama,thriller",US,0,0,tt10731768,5,5,31312,0,106,6,6,7
tm898699,Larry the Cable Guy: Remain Seated,MOVIE,"Larry the Cable Guy is back to Git R Done. Remain Seated, his latest solo special, will show you why this Grammy nominated, multi-platinum recording artist, and Billboard award winner is at the top of his game. Coming to you straight from the Rialto Square Theatre in Joliet, IL to your seat at home!",2020,R,67,comedy,US,0,0,tt11464488,6,6,268,0,2,3,6,8
tm902330,Ghosts of War,MOVIE,A group of World War II American soldiers encounter a supernatural enemy as they occupy a French castle previously under Nazi control.,2020,R,94,"war,fantasy,horror,thriller",GB,0,0,tt6508228,5,5,9953,0,37,4,6,0
tm90864,Due Date,MOVIE,"Peter Highman must scramble across the US in five days to be present for the birth of his first child. He gets off to a bad start when his wallet and luggage are stolen, and put on the 'no-fly' list. Peter embarks on a terrifying journey when he accepts a ride from an actor.",2010,R,95,"comedy,drama",US,0,0,tt1231583,6,5,341390,0,36,1,6,3
tm911973,Enola Holmes,MOVIE,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",2020,PG-13,123,"crime,drama,action",US,0,0,tt7846844,6,6,162511,0,22,5,7,3
tm912100,Bruised,MOVIE,"Jackie Justice is a mixed martial arts fighter who leaves the sport in disgrace. Down on her luck and simmering with rage and regret years after the fight, she's coaxed into a brutal underground fight by her manager and boyfriend Desi and grabs the attention of a fight league promoter who promises Jackie a life back in the Octagon. But the road to redemption becomes unexpectedly personal when Manny - the son she gave up as an infant - shows up at her doorstep. A triumphant story of a fighter who reclaims her power, in and out of the ring, when everyone has counted her out",2021,R,129,"drama,sport,thriller","GB,US",0,0,tt8310474,6,1,14293,0,29,9,7,0
tm912190,Cargo,MOVIE,"Prahastha, a lonely astronaut, works in a spaceship. Every morning, his spaceship comes close to Earth and Cargos are delivered at the arrival bay. These Cargos are people who have just died on Earth and we learn that Prahastha works for Post Death Transition Services — a large, pioneering, bureaucratic company that stores, transitions, and recycles dead people for rebirth. Today, after many years, a young, popular astronaut — Yuvishka, trained in cutting edge technology, will join the spaceship as his assistant.",2019,PG-13,113,"fantasy,scifi,drama",IN,0,0,tt8992946,5,6,2929,0,3,5,5,6
tm91323,I Hate Luv Storys,MOVIE,"Simran loves love stories, with her ideal job and perfect boyfriend, she lives a blissful and dreamy life. However, things are rudely interrupted by Jay's cynicism on sentimentality.",2010,PG,129,"comedy,drama,romance",IN,0,0,tt1667838,5,6,8042,0,6,8,5,9
tm914535,2 Hearts,MOVIE,"When illness strikes two people who are polar opposites, life and death bring them together in surprising ways.",2020,PG-13,100,"drama,romance",US,0,0,tt5616176,6,2,3801,0,16,6,7,7
tm915043,The F**k-It List,MOVIE,"After a prank blows up a studious high school senior's life, he shares a list of certain things he wishes he'd done differently — and maybe still can.",2020,R,103,comedy,US,0,0,tt8145202,5,1,5866,0,12,2,6,2
tm916405,The Outpost,MOVIE,"A small unit of U.S. soldiers, alone at the remote Combat Outpost Keating, located deep in the valley of three mountains in Afghanistan, battles to defend against an overwhelming force of Taliban fighters in a coordinated attack. The Battle of Kamdesh, as it was known, was the bloodiest American engagement of the Afghan War in 2009 and Bravo Troop 3-61 CAV became one of the most decorated units of the 19-year conflict.",2020,R,123,"history,action,war,drama","BG,US",0,0,tt3833480,6,8,32952,0,31,3,6,9
tm916997,Work It,MOVIE,A brilliant but clumsy high school senior vows to get into her late father's alma mater by transforming herself and a misfit squad into dance champions.,2020,PG-13,93,"comedy,music",US,0,0,tt10276470,6,1,13242,0,15,0,7,7
tm917974,Hard Kill,MOVIE,"The work of billionaire tech CEO Donovan Chalmers is so valuable that he hires mercenaries to protect it, and a terrorist group kidnaps his daughter just to get it.",2020,R,98,"thriller,action",US,0,0,tt11656172,3,3,19750,0,13,3,5,1
tm918734,Concrete Cowboy,MOVIE,"Sent to live with his estranged father for the summer, a rebellious teen finds kinship in a tight-knit Philadelphia community of Black cowboys.",2020,R,111,"western,drama","US,GB",0,0,tt8846176,6,3,8660,0,8,1,6,2
tm918853,All Together Now,MOVIE,"An optimistic, talented teen clings to a huge secret: she's homeless and living on a school bus. When tragedy strikes, can she learn to accept a helping hand?",2020,PG,92,drama,US,0,0,tt3155342,6,5,4388,0,7,4,6,8
tm918962,Fearless,MOVIE,A teen gamer is forced to level up to full-time babysitter when his favorite video game drops three superpowered infants from space into his backyard.,2020,PG,89,"animation,family,scifi,documentation,comedy",CA,0,0,tt8675288,4,9,1735,0,17,4,6,2
tm919106,Rising Phoenix,MOVIE,"The history and current standing of the Paralympic Games, which has grown to become the world's third largest sporting event.",2020,PG-13,105,"documentation,sport",GB,0,0,tt10851618,8,1,1683,0,9,5,8,2
tm91952,Mean Girls,MOVIE,"Cady Heron is a hit with The Plastics, the A-list girl clique at her new school, until she makes the mistake of falling for Aaron Samuels, the ex-boyfriend of alpha Plastic Regina George.",2004,PG-13,97,comedy,"CA,US",0,0,tt0377092,7,1,375975,0,57,2,7,2
tm919880,Final Account,MOVIE,A depiction of the last living generation of German participants in Adolf Hitler’s Third Reich.,2021,PG-13,94,documentation,"GB,US",0,0,tt12789212,7,1,1042,0,3,4,7,1
tm919961,Pieces of a Woman,MOVIE,"When a young mother's home birth ends in unfathomable tragedy, she begins a year-long odyssey of mourning that fractures relationships with loved ones in this deeply personal story of a woman learning to live alongside her loss.",2020,R,127,drama,"CA,HU,US",0,0,tt11161474,7,0,48664,0,10,5,7,1
tm921206,The Kissing Booth 3,MOVIE,"It’s the summer before Elle heads to college, and she has a secret decision to make. Elle has been accepted into Harvard, where boyfriend Noah is matriculating, and also Berkeley, where her BFF Lee is headed and has to decide if she should stay or not.",2021,PG-13,112,"romance,comedy","ZA,GB,US",0,0,tt12783454,4,7,16307,0,93,3,7,1
tm922532,Freaks – You're One of Us,MOVIE,"After having a chance encounter with a mysterious character, Wendy, a young working class mother, discovers that she has super powers.",2020,NC-17,93,"fantasy,thriller,drama,action,scifi",DE,0,0,tt12875782,5,4,5809,0,11,9,5,7
tm922788,The Babysitter: Killer Queen,MOVIE,"Two years after defeating a satanic cult led by his babysitter Bee, Cole's trying to forget his past and focus on surviving high school. But when old enemies unexpectedly return, Cole will once again have to outsmart the forces of evil.",2020,R,101,"comedy,horror",US,0,0,tt11024272,5,8,38684,0,83,9,6,4
tm924991,Death of Me,MOVIE,"A couple on holiday on a remote South Pacific island awaken one morning with a hang over and no recollection of what transpired. When playing back a video of the previous night, they see they participated in a local ritual that somehow ends with him murdering her.",2020,R,95,"horror,thriller","US,TH",0,0,tt1830643,4,4,6176,0,36,2,5,0
tm925486,Jiu Jitsu,MOVIE,"Every six years, an ancient order of jiu-jitsu fighters joins forces to battle a vicious race of alien invaders. But when a celebrated war hero goes down in defeat, the fate of the planet and mankind hangs in the balance.",2020,R,102,"action,scifi,fantasy,thriller,comedy","US,CY",0,0,tt9624766,2,9,8693,0,96,7,5,0
tm925584,The Vanished,MOVIE,"A family vacation takes a terrifying turn when parents Paul and Wendy discover their young daughter has vanished without a trace. Stopping at nothing to find her, the search for the truth leads to a shocking revelation.",2020,R,115,"thriller,action,crime",US,0,0,tt9794630,5,7,10378,0,13,3,6,0
tm92641,Inception,MOVIE,"Cobb, a skilled thief who commits corporate espionage by infiltrating the subconscious of his targets is offered a chance to regain his old life as payment for a task considered to be impossible: ""inception"", the implantation of another person's idea into a target's subconscious.",2010,PG-13,148,"action,scifi,music,thriller","US,GB",0,0,tt1375666,8,8,2294231,0,108,3,8,4
tm926580,A Family,MOVIE,"A story of yakuza family from 1999 to 2019. Kenji Yamamoto’s father died from using a stimulant drug. His life fell into desperation. Kenji Yamamoto then joined a crime syndicate. There, he meets the gang's boss Hiroshi Shibasaki. Hiroshi Shibasaki reaches out to Kenji Yamamoto and they developed a relationship like father and son. As time passes, Kenji Yamamoto has his own family.",2021,R,136,"crime,drama",JP,0,0,tt13356884,7,0,2268,0,4,8,7,2
tm927037,The Water Man,MOVIE,"Hoping to save his sick mother, a boy named Gunner and his friend Jo venture into the remote Wild Horse forest to search for a mythical figure who possesses the secret to immortality. When they go missing, Gunner's father Amos must immerse himself in his son's world to find them.",2020,PG,92,"action,thriller,drama,family,fantasy",US,0,0,tt4779326,5,4,3880,0,13,2,6,2
tm927286,Making The Witcher,MOVIE,"Journey into the extraordinary world of ""The Witcher"" — from casting the roles to Jaskier's catchy song — in this behind-the-scenes look at the series. Go behind the monsters, the ballads and every bit of magic that went into bringing The Witcher's Continent to life.",2020,PG-13,37,documentation,GB,0,0,tt12987838,6,8,456,0,19,7,7,6
tm927718,The Paper Tigers,MOVIE,Three middle aged men polish their martial arts skills to avenge their fallen master.,2020,PG-13,110,"comedy,action",US,0,0,tt6060444,6,3,4341,0,4,7,6,9
tm928497,Valley of the Dead,MOVIE,"They're soldiers on different sides of the war. But when the dead come back to life, the only side they want to be on is the one that survives.",2022,R,101,"comedy,horror,war,fantasy,thriller,action",ES,0,0,tt10127708,6,5,114,0,1668,3,6,3
tm928541,Barbie: Princess Adventure,MOVIE,"With new friends in a new kingdom, Barbie learns what it means to be herself when she trades places with a royal lookalike in this musical adventure.",2020,G,71,"animation,family",US,0,0,tt12767498,5,5,474,0,79,6,7,3
tm92977,Ishqiya,MOVIE,"While on the run from goons, a man and his nephew fall for a kidnapper's seductive widow.",2010,R,115,"thriller,comedy,drama,romance",IN,0,0,tt1345777,7,3,10469,0,3,9,6,3
tm93004,Yuva,MOVIE,"Michael, Arjun and Lallan, three men from three different strata of society, cross paths one morning in Calcutta and change one another's lives forever.",2004,PG,161,"crime,action,drama,thriller",IN,0,0,tt0382383,7,3,8929,0,3,9,6,4
tm93055,Grown Ups,MOVIE,"After their high school basketball coach passes away, five good friends and former teammates reunite for a Fourth of July holiday weekend.",2010,PG-13,102,"comedy,drama,european",US,0,0,tt1375670,5,9,249934,0,98,4,6,3
tm931330,BLACKPINK: Light Up the Sky,MOVIE,Record-shattering Korean girl band BLACKPINK tell their story —  and detail the hard fought journey of the dreams and trials behind their meteoric rise.,2020,PG-13,79,"documentation,music",US,0,0,tt13058290,7,3,6427,0,10,8,8,4
tm931686,Vampires vs. the Bronx,MOVIE,Three gutsy kids from a rapidly gentrifying Bronx neighborhood stumble upon a sinister plot to suck all the life from their beloved community.,2020,PG-13,86,"comedy,horror",US,0,0,tt8976576,5,6,9815,0,11,1,5,9
tm932595,A Babysitter's Guide to Monster Hunting,MOVIE,"Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween.",2020,PG,94,"fantasy,family,comedy",US,0,0,tt4844150,5,4,4172,0,39,6,6,2
tm933375,Cuties,MOVIE,"Amy, an 11-year-old girl, joins a group of dancers named “the cuties�? at school, and rapidly grows aware of her burgeoning femininity—upsetting her mother and her values in the process.",2020,NC-17,96,"drama,european",FR,0,0,tt9196192,3,4,30338,0,10,3,5,3
tm933639,Wish Upon a Unicorn,MOVIE,"Two children discover that their mother is gone. The youngest of the pair, adventurer and upcomming singer, Long Johnson forces his older sister, Lily Johnson, to hunt down a unicorn with magical blood.",2020,PG,93,"fantasy,family",US,0,0,tt10798660,5,3,183,0,22,1,7,1
tm934040,American Murder: The Family Next Door,MOVIE,"Using raw, firsthand footage, this documentary examines the disappearance of Shanann Watts and her children, and the terrible events that followed.",2020,R,83,"documentation,thriller,crime",US,0,0,tt12987894,7,2,27193,0,11,3,7,3
tm935309,Skylines,MOVIE,"When a virus threatens to turn the now earth-dwelling friendly alien hybrids against humans, Captain Rose Corley must lead a team of elite mercenaries on a mission to the alien world in order to save what's left of humanity.",2020,R,113,"scifi,action","FR,LT,GB",0,0,tt9387250,4,7,8139,0,92,3,5,6
tm935895,The Life Ahead,MOVIE,"In seaside Italy, a Holocaust survivor with a daycare business takes in a 12-year-old street kid who recently robbed her.",2020,PG-13,94,"drama,european","IT,US",0,0,tt10627584,6,8,14170,0,13,4,6,7
tm935993,Classmates Minus,MOVIE,"A group of former high school pals who see their friendship put to test amid their struggles with love, marriage and careers.",2020,R,122,"drama,comedy",TW,0,0,tt12899858,7,1,1625,0,8,3,7,5
tm93612,Bleach the Movie: Hell Verse,MOVIE,"Hell – A place where beings that have committed mortal sins during their lifetime are sent. It is a realm where even Soul Reapers are forbidden to interfere. When a group of vicious Sinners plot to escape from this eternal prison, they discover that Substitute Soul Reaper Ichigo Kurosaki is the key to their freedom.",2010,PG-13,94,"fantasy,animation,action",JP,0,0,tt1785394,7,4,2416,0,53,1,7,4
tm937814,The Alpinist,MOVIE,"When filmmaker Peter Mortimer encounters an elusive young climber named Marc-André Leclerc, an evolution in free solo mountaineering unfolds. Along the two-year journey up high alpine peaks and steep frozen waterfalls, Peter explores Marc’s connection to nature, his uncompromising quest for adventure, and the risks he takes to pursue his passion.",2021,PG-13,92,documentation,"AT,GB,US",0,0,tt11790780,8,0,8048,0,8,5,7,7
tm938227,Dolly Parton's Christmas on the Square,MOVIE,A rich and nasty woman returns to her hometown to evict everyone but discovers the true meaning of Christmas thanks to the local townsfolk – and an actual angel. Features 14 original songs with music and lyrics by Dolly Parton!,2020,PG,98,"comedy,music,family",US,0,0,tt10627548,5,2,2686,0,4,2,5,9
tm938333,A Go! Go! Cory Carson Halloween,MOVIE,"Cory, Chrissy and Freddie are on the hunt for king-sized candy bars this Halloween! But are all the treats worth the trek to the spooky side of town?",2020,G,21,"animation,family,horror",,0,0,tt13058374,6,4,51,0,2,0,7,3
tm941382,Stand by Me Doraemon 2,MOVIE,"She and her beloved Shizuka are finally married! Nobita's childhood dream was supposed to come true on his wedding day, but for some reason, Nobita doesn't show up... One of the most popular episodes from the original story transcends time and space, and leads to Nobita's future. Doraemon and Nobita's great adventure begins in order to fulfill his grandmother's wish to see his bride at first sight. This is a story of tears and bonds, set in the past, present and future.",2020,PG,96,"scifi,animation,comedy,drama,family,fantasy",JP,0,0,tt13428402,7,5,3791,0,17,8,7,6
tm943771,Angela's Christmas Wish,MOVIE,"A determined Angela makes a wish to reunite her family in time for Christmas, then launches a plan to find her way from Ireland to Australia.",2020,G,47,"animation,family,comedy,drama","US,IE",0,0,tt13260836,7,1,1451,0,27,4,6,3
tm943774,The Old Ways,MOVIE,"Cristina, a journalist of Mexican origin, travels to her ancestral home in Veracruz to investigate a story of sorcery and healing. There, she is kidnapped by a group of locals who claim she's the devil incarnated.",2020,R,90,"fantasy,horror,thriller,drama",US,0,0,tt12829958,5,4,6035,0,9,6,7,2
tm943790,Summerland,MOVIE,A woman during the Second World War opens her heart to an evacuee after initially resolving to be rid of him.,2020,PG,102,"romance,war,drama",GB,0,0,tt6841122,7,0,6827,0,9,8,7,6
tm945825,Bobbleheads: The Movie,MOVIE,"Get ready for a big shake-up when misfit bobbleheads take on trashy humans and a slobbery dog who crash their home with plans to swap a new baseball player bobblehead for a valuable one of them. With some guidance from Bobblehead Cher, they find the courage to bobble-up for an outrageous battle of wits and wobble.",2020,PG,82,"animation,family",US,0,0,tt13292206,2,3,366,0,12,7,5,3
tm94606,Let Me In,MOVIE,A bullied young boy befriends a young female vampire who lives in secrecy with her guardian.  A remake of the movie “Let The Right One In�? which was an adaptation of a book.,2010,R,116,"drama,horror,thriller,fantasy,european","GB,US",0,0,tt1228987,7,1,121008,0,22,8,6,8
tm946869,Texas Chainsaw Massacre,MOVIE,"After nearly 50 years of hiding, Leatherface returns to terrorize a group of idealistic influencers who accidentally disrupt his carefully shielded world in a remote Texas town.",2022,R,83,"horror,thriller,crime",US,0,0,tt11755740,4,8,48828,0,331,1,5,2
tm948128,Audrey,MOVIE,"An intimate look at Audrey Hepburn's life, with access to exclusive never-before-seen footage from her family's personal collection, providing an unprecedented and insightful view on Audrey, her life and her dreams, aspirations and her everlasting legacy.",2020,PG,100,"documentation,history","US,CH",0,0,tt10731386,7,1,1960,0,8,7,7,1
tm949309,The White Tiger,MOVIE,An ambitious Indian driver uses his wit and cunning to escape from poverty and rise to the top. An epic journey based on the New York Times bestseller.,2021,R,125,"drama,crime","SG,US,IN",0,0,tt6571548,7,1,59441,0,19,5,7,0
tm950444,Skater Girl,MOVIE,"When a teen in rural India discovers a life-changing passion for skateboarding, she faces a rough road as she follows her dream to compete.",2021,PG,107,"drama,family,sport","US,IN",0,0,tt6964940,6,6,4289,0,12,4,7,5
tm95238,The Boy Who Cried Werewolf,MOVIE,"A Californian family inherits a castle in Romania. This is especially exciting to the son, who is obsessed with monsters. And he is not disappointed.",2010,G,97,"fantasy,horror,family,comedy","US,CA",0,0,tt1451423,5,9,3315,0,17,8,6,4
tm95252,The Book of Eli,MOVIE,"A post-apocalyptic tale, in which a lone man fights his way across America in order to protect a sacred book that holds the secrets to saving humankind.",2010,R,118,"scifi,action,thriller,drama,european",US,0,0,tt1037705,6,8,314920,0,30,5,6,8
tm954543,Wheels of Fortune,MOVIE,"To claim a big inheritance, a down-on-his-luck mechanic must win a series of competitions as outlined in his birth father's will.",2020,R,107,comedy,US,0,0,tt9735976,5,3,804,0,2,6,5,2
tm95477,Troy,MOVIE,"In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnom to help him get her back. Agamemnon sees this as an opportunity for power. So they set off with 1,000 ships holding 50,000 Greeks to Troy. With the help of Achilles, the Greeks are able to fight the never before defeated Trojans.",2004,R,163,"action,history,war,drama,european","MT,GB,US",0,0,tt0332452,7,3,527447,0,48,4,7,1
tm95507,Chance Pe Dance,MOVIE,"Sameer is the archetypal struggler who leaves his dad in Delhi and comes to Mumbai, chasing dreams of becoming a star in Bollywood. Does he manage to survive the bleak and grueling rounds of endless auditions, broken promises and missed chances?",2010,G,121,"drama,music,romance,comedy",IN,0,0,tt1392744,4,8,2979,0,3,4,5,3
tm957290,Umma,MOVIE,"Amanda and her daughter live a quiet life on an American farm, but when the remains of her estranged mother arrive from Korea, Amanda becomes haunted by the fear of turning into her own mother.",2022,PG-13,83,"horror,drama",US,0,0,tt13235822,4,6,4583,0,155,0,5,9
tm96037,Naruto Shippuden the Movie: The Lost Tower,MOVIE,"Assigned on a mission to capture Mukade, a missing-nin, Naruto Uzumaki sets out for the once glorious historic ruins of ""Ouran"", where he pursues and corners the rouge ninja. Mukade's goal is revealed to be a dormant leyline within the ruins; he unleashes the power of the leyline, causing a light to envelop Naruto, sending him into the past, 20 years before the series began. When Naruto awakens, he comes into contact with the Fourth Hokage, Minato Namikaze.",2010,PG-13,85,"animation,action,fantasy",JP,0,0,tt1703048,6,8,3650,0,97,6,7,0
tm960414,A California Christmas,MOVIE,"With his carefree lifestyle on the line, a wealthy charmer poses as a ranch hand to get a hardworking farmer to sell her family's land before Christmas.",2020,PG-13,106,"romance,comedy,drama",US,0,0,tt13055780,5,8,9831,0,11,2,6,4
tm96168,Once Upon a Time in Mumbaai,MOVIE,"A tale of two gangsters from the eras of past and present, whose lives enter parallel paths as they struggle to survive within Bombay's criminal underworld.",2010,PG-13,132,"thriller,crime,drama,romance,action",IN,0,0,tt1395054,7,4,17642,0,4,5,6,6
tm96595,Lakshya,MOVIE,"An aimless, jobless, irresponsible grown man joins the army and matures into a battlefield hero.",2004,G,186,"war,action,drama,romance",IN,0,0,tt0323013,7,8,23262,0,7,3,6,6
tm97070,Life As We Know It,MOVIE,"After a distastrous first date for caterer Holly and network sports director Messer, all they have is common is a dislike for each other and their love for their goddaughter Sophie. But when they suddenly become all Sophie has in this world, Holly and Messer must set their differences aside. Juggling careers and social calendars, they'll have to find common ground while living under the same roof.",2010,PG-13,114,"comedy,romance,drama",US,0,0,tt1055292,6,5,131623,0,40,5,6,9
tm973536,Kevin Hart: Zero F**ks Given,MOVIE,"Kevin Hart serves up laughs and brick oven pizza from the comfort of his home, and dishes on male group chats, sex after 40 and life with COVID-19.",2020,R,69,comedy,US,0,0,tt13433082,6,0,3422,0,5,2,7,0
tm974366,We Can Be Heroes,MOVIE,"When alien invaders capture Earth's superheroes, their kids must learn to work together to save their parents - and the planet.",2020,PG,97,"fantasy,drama,family,action,comedy",US,0,0,tt10600398,4,7,14759,0,73,0,6,2
tm97544,Alpha and Omega,MOVIE,"Two young wolves at opposite ends of their pack's social order are thrown together into a foreign land and need each other to return home, but love complicates everything.",2010,PG,88,"animation,family,comedy,action,romance","CA,US,IN",0,0,tt1213012,5,1,14362,0,13,5,5,9
tm975616,The Beginning of Life 2: Outside,MOVIE,"Genuine connections between children and nature can revolutionize our future. But is this discovery still possible in the world's major urban centers? The new chapter of ""The Beginning of Life"" reveals the transformative power of this concept.",2020,G,92,documentation,BR,0,0,tt12190648,8,0,20,0,1,3,8,5
tm975741,Octonauts: The Ring of Fire,MOVIE,"In this film's adventure, a volcano erupts suddenly, suddenly awakening the Pacific Ocean floor of hundreds of volcanoes composed of the ""ring of fire"", this sudden event quickly turned into a global catastrophe.  The volcanic clusters that are about to erupt en masse threaten the horned whales washed ashore by the tsunami, the cap penguins living in the volcanic islands, the equipment of the small column maintenance station, the food planted by plant fish in the marine farms... Not to mention the plants and animals that live in the crater all year after year!",2021,G,72,animation,"CN,GB",0,0,tt13779166,6,4,137,0,5,6,6,8
tm976166,Malcolm & Marie,MOVIE,"As a filmmaker and his girlfriend return home from his movie premiere, smoldering tensions and painful revelations push them toward a romantic reckoning.",2021,R,106,"romance,drama",US,0,0,tt12676326,6,6,36395,0,22,7,7,1
tm976519,The App That Stole Christmas,MOVIE,"A tech entrepreneur's Christmas shopping app is a smashing success, but he starts to realize his invention might be ruining the holiday spirit.",2020,PG,63,"comedy,drama",US,0,0,tt11378154,3,7,734,0,2,7,4,5
tm977704,Robin Robin,MOVIE,A bird raised by mice begins to question where she belongs and sets off on a daring journey of self-discovery.,2021,G,30,"animation,action,family,music,comedy",GB,0,0,tt11332850,7,2,1533,0,46,4,7,1
tm977782,Shawn Mendes: Live in Concert,MOVIE,"In his hometown of Toronto, Shawn Mendes pours his heart out on stage with a live performance in a stadium packed with adoring fans.",2020,PG,87,"music,documentation",CA,0,0,tt13528990,7,1,327,0,6,8,7,9
tm977997,Captain Underpants: Mega Blissmas,MOVIE,Christmas gets weird - really weird - after George and Harold go back in time to change up a few of their beloved holiday's traditions.,2020,G,46,"animation,comedy,family",US,0,0,tt13411948,5,2,160,0,18,4,5,8
tm979026,"tick, tick... BOOM!",MOVIE,"On the cusp of his 30th birthday, Jonathon Larson, a promising young theater composer, navigates love, friendship, and the pressures of life as an artist in New York City.",2021,PG-13,121,drama,US,0,0,tt8721424,7,5,98370,0,33,2,7,8
tm97982,Do Dooni Chaar,MOVIE,A middle-class father in India struggles through a series of unexpected events for upholding respect and smiles.,2010,PG,146,"drama,crime,comedy",IN,0,0,tt1714832,7,5,5594,0,1,6,6,4
tm980439,Chico Bon Bon and the Very Berry Holiday,MOVIE,"The Fix-It Force makes a plan to hit every home as fast as they can, delivering Blunderberry Cakes before the town awakes to avoid a holiday disaster.",2020,G,25,"animation,family",,0,0,tt13411942,5,7,39,0,11,0,5,8
